Day,Day_month,Month,Year,TSVALUE_UPDATED
16,16-Jun,Jun,1951,
17,17-Jun,Jun,1951,
18,18-Jun,Jun,1951,
19,19-Jun,Jun,1951,
20,20-Jun,Jun,1951,
21,21-Jun,Jun,1951,
22,22-Jun,Jun,1951,
23,23-Jun,Jun,1951,
24,24-Jun,Jun,1951,
25,25-Jun,Jun,1951,
26,26-Jun,Jun,1951,
27,27-Jun,Jun,1951,
28,28-Jun,Jun,1951,
29,29-Jun,Jun,1951,
30,30-Jun,Jun,1951,
1,1-Jul,Jul,1951,
2,2-Jul,Jul,1951,
3,3-Jul,Jul,1951,
4,4-Jul,Jul,1951,
5,5-Jul,Jul,1951,
6,6-Jul,Jul,1951,
7,7-Jul,Jul,1951,
8,8-Jul,Jul,1951,
9,9-Jul,Jul,1951,
10,10-Jul,Jul,1951,
11,11-Jul,Jul,1951,
12,12-Jul,Jul,1951,
13,13-Jul,Jul,1951,
14,14-Jul,Jul,1951,
15,15-Jul,Jul,1951,
16,16-Jul,Jul,1951,
17,17-Jul,Jul,1951,
18,18-Jul,Jul,1951,
19,19-Jul,Jul,1951,
20,20-Jul,Jul,1951,
21,21-Jul,Jul,1951,
22,22-Jul,Jul,1951,
23,23-Jul,Jul,1951,
24,24-Jul,Jul,1951,
25,25-Jul,Jul,1951,
26,26-Jul,Jul,1951,
27,27-Jul,Jul,1951,
28,28-Jul,Jul,1951,
29,29-Jul,Jul,1951,
30,30-Jul,Jul,1951,
31,31-Jul,Jul,1951,
1,1-Aug,Aug,1951,60
2,2-Aug,Aug,1951,19
3,3-Aug,Aug,1951,0
4,4-Aug,Aug,1951,0
5,5-Aug,Aug,1951,6
6,6-Aug,Aug,1951,66
7,7-Aug,Aug,1951,4
8,8-Aug,Aug,1951,1
9,9-Aug,Aug,1951,1
10,10-Aug,Aug,1951,0
11,11-Aug,Aug,1951,
12,12-Aug,Aug,1951,
13,13-Aug,Aug,1951,0
14,14-Aug,Aug,1951,
15,15-Aug,Aug,1951,13
16,16-Aug,Aug,1951,0
17,17-Aug,Aug,1951,0
18,18-Aug,Aug,1951,0
19,19-Aug,Aug,1951,0
20,20-Aug,Aug,1951,0
21,21-Aug,Aug,1951,0
22,22-Aug,Aug,1951,0
23,23-Aug,Aug,1951,0
24,24-Aug,Aug,1951,0
25,25-Aug,Aug,1951,0
26,26-Aug,Aug,1951,0
27,27-Aug,Aug,1951,0
28,28-Aug,Aug,1951,0
29,29-Aug,Aug,1951,0
30,30-Aug,Aug,1951,0
31,31-Aug,Aug,1951,0
1,1-Sep,Sep,1951,0
2,2-Sep,Sep,1951,0
3,3-Sep,Sep,1951,0
4,4-Sep,Sep,1951,0
5,5-Sep,Sep,1951,0
6,6-Sep,Sep,1951,0
7,7-Sep,Sep,1951,0
8,8-Sep,Sep,1951,0
9,9-Sep,Sep,1951,0
10,10-Sep,Sep,1951,51
11,11-Sep,Sep,1951,0
12,12-Sep,Sep,1951,
13,13-Sep,Sep,1951,
14,14-Sep,Sep,1951,
15,15-Sep,Sep,1951,
16,16-Sep,Sep,1951,
17,17-Sep,Sep,1951,
18,18-Sep,Sep,1951,0
19,19-Sep,Sep,1951,0
20,20-Sep,Sep,1951,0
21,21-Sep,Sep,1951,0
22,22-Sep,Sep,1951,0
23,23-Sep,Sep,1951,0
24,24-Sep,Sep,1951,0
25,25-Sep,Sep,1951,0
26,26-Sep,Sep,1951,0
27,27-Sep,Sep,1951,0
28,28-Sep,Sep,1951,1
29,29-Sep,Sep,1951,0
30,30-Sep,Sep,1951,3
1,1-Oct,Oct,1951,0
2,2-Oct,Oct,1951,0
3,3-Oct,Oct,1951,81
4,4-Oct,Oct,1951,14
5,5-Oct,Oct,1951,11
6,6-Oct,Oct,1951,0
7,7-Oct,Oct,1951,0
8,8-Oct,Oct,1951,0
9,9-Oct,Oct,1951,0
10,10-Oct,Oct,1951,32
11,11-Oct,Oct,1951,32
12,12-Oct,Oct,1951,0
13,13-Oct,Oct,1951,0
14,14-Oct,Oct,1951,0
15,15-Oct,Oct,1951,2
16,16-Oct,Oct,1951,
17,17-Oct,Oct,1951,1
18,18-Oct,Oct,1951,0
19,19-Oct,Oct,1951,0
20,20-Oct,Oct,1951,0
21,21-Oct,Oct,1951,0
22,22-Oct,Oct,1951,0
23,23-Oct,Oct,1951,0
24,24-Oct,Oct,1951,0
25,25-Oct,Oct,1951,0
26,26-Oct,Oct,1951,0
27,27-Oct,Oct,1951,1
28,28-Oct,Oct,1951,0
29,29-Oct,Oct,1951,0
30,30-Oct,Oct,1951,6
31,31-Oct,Oct,1951,
1,1-Nov,Nov,1951,
2,2-Nov,Nov,1951,
3,3-Nov,Nov,1951,
4,4-Nov,Nov,1951,
5,5-Nov,Nov,1951,
6,6-Nov,Nov,1951,
7,7-Nov,Nov,1951,
8,8-Nov,Nov,1951,
9,9-Nov,Nov,1951,
10,10-Nov,Nov,1951,
11,11-Nov,Nov,1951,
12,12-Nov,Nov,1951,
13,13-Nov,Nov,1951,
14,14-Nov,Nov,1951,
15,15-Nov,Nov,1951,
16,16-Nov,Nov,1951,
17,17-Nov,Nov,1951,
18,18-Nov,Nov,1951,
19,19-Nov,Nov,1951,
20,20-Nov,Nov,1951,
21,21-Nov,Nov,1951,
22,22-Nov,Nov,1951,
23,23-Nov,Nov,1951,
24,24-Nov,Nov,1951,
25,25-Nov,Nov,1951,
26,26-Nov,Nov,1951,
27,27-Nov,Nov,1951,
28,28-Nov,Nov,1951,
29,29-Nov,Nov,1951,
30,30-Nov,Nov,1951,
1,1-Dec,Dec,1951,
2,2-Dec,Dec,1951,
3,3-Dec,Dec,1951,
4,4-Dec,Dec,1951,
5,5-Dec,Dec,1951,0
6,6-Dec,Dec,1951,0
7,7-Dec,Dec,1951,0
8,8-Dec,Dec,1951,0
9,9-Dec,Dec,1951,0
10,10-Dec,Dec,1951,0
11,11-Dec,Dec,1951,0
12,12-Dec,Dec,1951,0
13,13-Dec,Dec,1951,0
14,14-Dec,Dec,1951,0
15,15-Dec,Dec,1951,0
16,16-Dec,Dec,1951,0
17,17-Dec,Dec,1951,0
18,18-Dec,Dec,1951,0
19,19-Dec,Dec,1951,0
20,20-Dec,Dec,1951,0
21,21-Dec,Dec,1951,0
22,22-Dec,Dec,1951,0
23,23-Dec,Dec,1951,0
24,24-Dec,Dec,1951,0
25,25-Dec,Dec,1951,0
26,26-Dec,Dec,1951,0
27,27-Dec,Dec,1951,0
28,28-Dec,Dec,1951,0
29,29-Dec,Dec,1951,0
30,30-Dec,Dec,1951,0
31,31-Dec,Dec,1951,0
1,1-Jan,Jan,1952,0
2,2-Jan,Jan,1952,0
3,3-Jan,Jan,1952,3
4,4-Jan,Jan,1952,0
5,5-Jan,Jan,1952,0
6,6-Jan,Jan,1952,0
7,7-Jan,Jan,1952,0
8,8-Jan,Jan,1952,0
9,9-Jan,Jan,1952,0
10,10-Jan,Jan,1952,0
11,11-Jan,Jan,1952,0
12,12-Jan,Jan,1952,0
13,13-Jan,Jan,1952,0
14,14-Jan,Jan,1952,0
15,15-Jan,Jan,1952,0
16,16-Jan,Jan,1952,0
17,17-Jan,Jan,1952,0
18,18-Jan,Jan,1952,0
19,19-Jan,Jan,1952,0
20,20-Jan,Jan,1952,0
21,21-Jan,Jan,1952,0
22,22-Jan,Jan,1952,0
23,23-Jan,Jan,1952,0
24,24-Jan,Jan,1952,0
25,25-Jan,Jan,1952,0
26,26-Jan,Jan,1952,0
27,27-Jan,Jan,1952,0
28,28-Jan,Jan,1952,0
29,29-Jan,Jan,1952,0
30,30-Jan,Jan,1952,0
31,31-Jan,Jan,1952,0
1,1-Feb,Feb,1952,0
2,2-Feb,Feb,1952,0
3,3-Feb,Feb,1952,0
4,4-Feb,Feb,1952,0
5,5-Feb,Feb,1952,0
6,6-Feb,Feb,1952,0
7,7-Feb,Feb,1952,0
8,8-Feb,Feb,1952,0
9,9-Feb,Feb,1952,0
10,10-Feb,Feb,1952,0
11,11-Feb,Feb,1952,0
12,12-Feb,Feb,1952,0
13,13-Feb,Feb,1952,0
14,14-Feb,Feb,1952,0
15,15-Feb,Feb,1952,0
16,16-Feb,Feb,1952,
17,17-Feb,Feb,1952,0
18,18-Feb,Feb,1952,0
19,19-Feb,Feb,1952,0
20,20-Feb,Feb,1952,0
21,21-Feb,Feb,1952,0
22,22-Feb,Feb,1952,0
23,23-Feb,Feb,1952,0
24,24-Feb,Feb,1952,0
25,25-Feb,Feb,1952,0
26,26-Feb,Feb,1952,0
27,27-Feb,Feb,1952,0
28,28-Feb,Feb,1952,0
29,29-Feb,Feb,1952,0
1,1-Mar,Mar,1952,0
2,2-Mar,Mar,1952,0
3,3-Mar,Mar,1952,0
4,4-Mar,Mar,1952,0
5,5-Mar,Mar,1952,0
6,6-Mar,Mar,1952,0
7,7-Mar,Mar,1952,0
8,8-Mar,Mar,1952,0
9,9-Mar,Mar,1952,0
10,10-Mar,Mar,1952,0
11,11-Mar,Mar,1952,0
12,12-Mar,Mar,1952,2
13,13-Mar,Mar,1952,0
14,14-Mar,Mar,1952,0
15,15-Mar,Mar,1952,0
16,16-Mar,Mar,1952,0
17,17-Mar,Mar,1952,0
18,18-Mar,Mar,1952,3
19,19-Mar,Mar,1952,0
20,20-Mar,Mar,1952,0
21,21-Mar,Mar,1952,0
22,22-Mar,Mar,1952,0
23,23-Mar,Mar,1952,0
24,24-Mar,Mar,1952,0
25,25-Mar,Mar,1952,0
26,26-Mar,Mar,1952,15
27,27-Mar,Mar,1952,0
28,28-Mar,Mar,1952,0
29,29-Mar,Mar,1952,0
30,30-Mar,Mar,1952,0
31,31-Mar,Mar,1952,15
1,1-Apr,Apr,1952,32
2,2-Apr,Apr,1952,4
3,3-Apr,Apr,1952,0
4,4-Apr,Apr,1952,0
5,5-Apr,Apr,1952,0
6,6-Apr,Apr,1952,0
7,7-Apr,Apr,1952,0
8,8-Apr,Apr,1952,0
9,9-Apr,Apr,1952,0
10,10-Apr,Apr,1952,0
11,11-Apr,Apr,1952,0
12,12-Apr,Apr,1952,0
13,13-Apr,Apr,1952,0
14,14-Apr,Apr,1952,0
15,15-Apr,Apr,1952,0
16,16-Apr,Apr,1952,0
17,17-Apr,Apr,1952,0
18,18-Apr,Apr,1952,0
19,19-Apr,Apr,1952,0
20,20-Apr,Apr,1952,0
21,21-Apr,Apr,1952,0
22,22-Apr,Apr,1952,56
23,23-Apr,Apr,1952,32
24,24-Apr,Apr,1952,0
25,25-Apr,Apr,1952,25
26,26-Apr,Apr,1952,0
27,27-Apr,Apr,1952,20
28,28-Apr,Apr,1952,86
29,29-Apr,Apr,1952,15
30,30-Apr,Apr,1952,33
1,1-May,May,1952,0
2,2-May,May,1952,8
3,3-May,May,1952,0
4,4-May,May,1952,11
5,5-May,May,1952,0
6,6-May,May,1952,0
7,7-May,May,1952,1
8,8-May,May,1952,12
9,9-May,May,1952,15
10,10-May,May,1952,10
11,11-May,May,1952,0
12,12-May,May,1952,28
13,13-May,May,1952,0
14,14-May,May,1952,24
15,15-May,May,1952,0
16,16-May,May,1952,0
17,17-May,May,1952,0
18,18-May,May,1952,0
19,19-May,May,1952,0
20,20-May,May,1952,0
21,21-May,May,1952,0
22,22-May,May,1952,0
23,23-May,May,1952,4
24,24-May,May,1952,6
25,25-May,May,1952,1
26,26-May,May,1952,0
27,27-May,May,1952,8
28,28-May,May,1952,0
29,29-May,May,1952,49
30,30-May,May,1952,83
31,31-May,May,1952,0
1,1-Jun,Jun,1952,4
2,2-Jun,Jun,1952,61
3,3-Jun,Jun,1952,0
4,4-Jun,Jun,1952,3
5,5-Jun,Jun,1952,0
6,6-Jun,Jun,1952,5
7,7-Jun,Jun,1952,7
8,8-Jun,Jun,1952,88
9,9-Jun,Jun,1952,14
10,10-Jun,Jun,1952,0
11,11-Jun,Jun,1952,0
12,12-Jun,Jun,1952,24
13,13-Jun,Jun,1952,0
14,14-Jun,Jun,1952,0
15,15-Jun,Jun,1952,0
16,16-Jun,Jun,1952,5
17,17-Jun,Jun,1952,132
18,18-Jun,Jun,1952,3
19,19-Jun,Jun,1952,29
20,20-Jun,Jun,1952,9
21,21-Jun,Jun,1952,15
22,22-Jun,Jun,1952,4
23,23-Jun,Jun,1952,0
24,24-Jun,Jun,1952,19
25,25-Jun,Jun,1952,4
26,26-Jun,Jun,1952,27
27,27-Jun,Jun,1952,30
28,28-Jun,Jun,1952,176
29,29-Jun,Jun,1952,17
30,30-Jun,Jun,1952,122
1,1-Jul,Jul,1952,32
2,2-Jul,Jul,1952,10
3,3-Jul,Jul,1952,0
4,4-Jul,Jul,1952,3
5,5-Jul,Jul,1952,0
6,6-Jul,Jul,1952,4
7,7-Jul,Jul,1952,0
8,8-Jul,Jul,1952,41
9,9-Jul,Jul,1952,4
10,10-Jul,Jul,1952,4
11,11-Jul,Jul,1952,0
12,12-Jul,Jul,1952,23
13,13-Jul,Jul,1952,9
14,14-Jul,Jul,1952,10
15,15-Jul,Jul,1952,142
16,16-Jul,Jul,1952,22
17,17-Jul,Jul,1952,9
18,18-Jul,Jul,1952,15
19,19-Jul,Jul,1952,18
20,20-Jul,Jul,1952,10
21,21-Jul,Jul,1952,0
22,22-Jul,Jul,1952,22
23,23-Jul,Jul,1952,51
24,24-Jul,Jul,1952,111
25,25-Jul,Jul,1952,38
26,26-Jul,Jul,1952,29
27,27-Jul,Jul,1952,4
28,28-Jul,Jul,1952,48
29,29-Jul,Jul,1952,34
30,30-Jul,Jul,1952,43
31,31-Jul,Jul,1952,4
1,1-Aug,Aug,1952,0
2,2-Aug,Aug,1952,0
3,3-Aug,Aug,1952,4
4,4-Aug,Aug,1952,32
5,5-Aug,Aug,1952,24
6,6-Aug,Aug,1952,3
7,7-Aug,Aug,1952,0
8,8-Aug,Aug,1952,13
9,9-Aug,Aug,1952,0
10,10-Aug,Aug,1952,3
11,11-Aug,Aug,1952,30
12,12-Aug,Aug,1952,16
13,13-Aug,Aug,1952,4
14,14-Aug,Aug,1952,6
15,15-Aug,Aug,1952,16
16,16-Aug,Aug,1952,4
17,17-Aug,Aug,1952,13
18,18-Aug,Aug,1952,9
19,19-Aug,Aug,1952,0
20,20-Aug,Aug,1952,5
21,21-Aug,Aug,1952,0
22,22-Aug,Aug,1952,42
23,23-Aug,Aug,1952,
24,24-Aug,Aug,1952,10
25,25-Aug,Aug,1952,46
26,26-Aug,Aug,1952,113
27,27-Aug,Aug,1952,18
28,28-Aug,Aug,1952,5
29,29-Aug,Aug,1952,0
30,30-Aug,Aug,1952,0
31,31-Aug,Aug,1952,
1,1-Sep,Sep,1952,5
2,2-Sep,Sep,1952,0
3,3-Sep,Sep,1952,3
4,4-Sep,Sep,1952,6
5,5-Sep,Sep,1952,0
6,6-Sep,Sep,1952,13
7,7-Sep,Sep,1952,13
8,8-Sep,Sep,1952,66
9,9-Sep,Sep,1952,0
10,10-Sep,Sep,1952,33
11,11-Sep,Sep,1952,25
12,12-Sep,Sep,1952,18
13,13-Sep,Sep,1952,0
14,14-Sep,Sep,1952,4
15,15-Sep,Sep,1952,0
16,16-Sep,Sep,1952,25
17,17-Sep,Sep,1952,13
18,18-Sep,Sep,1952,20
19,19-Sep,Sep,1952,17
20,20-Sep,Sep,1952,6
21,21-Sep,Sep,1952,8
22,22-Sep,Sep,1952,41
23,23-Sep,Sep,1952,13
24,24-Sep,Sep,1952,13
25,25-Sep,Sep,1952,0
26,26-Sep,Sep,1952,13
27,27-Sep,Sep,1952,0
28,28-Sep,Sep,1952,8
29,29-Sep,Sep,1952,0
30,30-Sep,Sep,1952,0
1,1-Oct,Oct,1952,0
2,2-Oct,Oct,1952,0
3,3-Oct,Oct,1952,0
4,4-Oct,Oct,1952,0
5,5-Oct,Oct,1952,0
6,6-Oct,Oct,1952,0
7,7-Oct,Oct,1952,0
8,8-Oct,Oct,1952,0
9,9-Oct,Oct,1952,88
10,10-Oct,Oct,1952,116
11,11-Oct,Oct,1952,58
12,12-Oct,Oct,1952,32
13,13-Oct,Oct,1952,0
14,14-Oct,Oct,1952,4
15,15-Oct,Oct,1952,18
16,16-Oct,Oct,1952,0
17,17-Oct,Oct,1952,0
18,18-Oct,Oct,1952,0
19,19-Oct,Oct,1952,0
20,20-Oct,Oct,1952,0
21,21-Oct,Oct,1952,9
22,22-Oct,Oct,1952,74
23,23-Oct,Oct,1952,0
24,24-Oct,Oct,1952,0
25,25-Oct,Oct,1952,0
26,26-Oct,Oct,1952,0
27,27-Oct,Oct,1952,0
28,28-Oct,Oct,1952,0
29,29-Oct,Oct,1952,0
30,30-Oct,Oct,1952,0
31,31-Oct,Oct,1952,0
1,1-Nov,Nov,1952,0
2,2-Nov,Nov,1952,3
3,3-Nov,Nov,1952,11
4,4-Nov,Nov,1952,41
5,5-Nov,Nov,1952,0
6,6-Nov,Nov,1952,0
7,7-Nov,Nov,1952,0
8,8-Nov,Nov,1952,9
9,9-Nov,Nov,1952,9
10,10-Nov,Nov,1952,15
11,11-Nov,Nov,1952,23
12,12-Nov,Nov,1952,2
13,13-Nov,Nov,1952,0
14,14-Nov,Nov,1952,0
15,15-Nov,Nov,1952,0
16,16-Nov,Nov,1952,0
17,17-Nov,Nov,1952,0
18,18-Nov,Nov,1952,0
19,19-Nov,Nov,1952,0
20,20-Nov,Nov,1952,0
21,21-Nov,Nov,1952,0
22,22-Nov,Nov,1952,0
23,23-Nov,Nov,1952,0
24,24-Nov,Nov,1952,0
25,25-Nov,Nov,1952,0
26,26-Nov,Nov,1952,0
27,27-Nov,Nov,1952,0
28,28-Nov,Nov,1952,0
29,29-Nov,Nov,1952,0
30,30-Nov,Nov,1952,0
1,1-Dec,Dec,1952,0
2,2-Dec,Dec,1952,0
3,3-Dec,Dec,1952,0
4,4-Dec,Dec,1952,0
5,5-Dec,Dec,1952,0
6,6-Dec,Dec,1952,0
7,7-Dec,Dec,1952,0
8,8-Dec,Dec,1952,0
9,9-Dec,Dec,1952,0
10,10-Dec,Dec,1952,0
11,11-Dec,Dec,1952,0
12,12-Dec,Dec,1952,0
13,13-Dec,Dec,1952,0
14,14-Dec,Dec,1952,0
15,15-Dec,Dec,1952,0
16,16-Dec,Dec,1952,0
17,17-Dec,Dec,1952,0
18,18-Dec,Dec,1952,
19,19-Dec,Dec,1952,0
20,20-Dec,Dec,1952,0
21,21-Dec,Dec,1952,0
22,22-Dec,Dec,1952,0
23,23-Dec,Dec,1952,0
24,24-Dec,Dec,1952,0
25,25-Dec,Dec,1952,0
26,26-Dec,Dec,1952,0
27,27-Dec,Dec,1952,0
28,28-Dec,Dec,1952,0
29,29-Dec,Dec,1952,0
30,30-Dec,Dec,1952,0
31,31-Dec,Dec,1952,0
1,1-Jan,Jan,1953,0
2,2-Jan,Jan,1953,0
3,3-Jan,Jan,1953,0
4,4-Jan,Jan,1953,0
5,5-Jan,Jan,1953,
6,6-Jan,Jan,1953,0
7,7-Jan,Jan,1953,0
8,8-Jan,Jan,1953,0
9,9-Jan,Jan,1953,0
10,10-Jan,Jan,1953,0
11,11-Jan,Jan,1953,0
12,12-Jan,Jan,1953,0
13,13-Jan,Jan,1953,0
14,14-Jan,Jan,1953,0
15,15-Jan,Jan,1953,0
16,16-Jan,Jan,1953,0
17,17-Jan,Jan,1953,0
18,18-Jan,Jan,1953,0
19,19-Jan,Jan,1953,0
20,20-Jan,Jan,1953,0
21,21-Jan,Jan,1953,0
22,22-Jan,Jan,1953,0
23,23-Jan,Jan,1953,0
24,24-Jan,Jan,1953,0
25,25-Jan,Jan,1953,0
26,26-Jan,Jan,1953,0
27,27-Jan,Jan,1953,0
28,28-Jan,Jan,1953,0
29,29-Jan,Jan,1953,0
30,30-Jan,Jan,1953,0
31,31-Jan,Jan,1953,0
1,1-Feb,Feb,1953,0
2,2-Feb,Feb,1953,0
3,3-Feb,Feb,1953,0
4,4-Feb,Feb,1953,0
5,5-Feb,Feb,1953,0
6,6-Feb,Feb,1953,0
7,7-Feb,Feb,1953,1
8,8-Feb,Feb,1953,0
9,9-Feb,Feb,1953,0
10,10-Feb,Feb,1953,0
11,11-Feb,Feb,1953,0
12,12-Feb,Feb,1953,0
13,13-Feb,Feb,1953,0
14,14-Feb,Feb,1953,0
15,15-Feb,Feb,1953,0
16,16-Feb,Feb,1953,0
17,17-Feb,Feb,1953,0
18,18-Feb,Feb,1953,0
19,19-Feb,Feb,1953,0
20,20-Feb,Feb,1953,0
21,21-Feb,Feb,1953,0
22,22-Feb,Feb,1953,0
23,23-Feb,Feb,1953,0
24,24-Feb,Feb,1953,0
25,25-Feb,Feb,1953,0
26,26-Feb,Feb,1953,0
27,27-Feb,Feb,1953,0
28,28-Feb,Feb,1953,0
1,1-Mar,Mar,1953,0
2,2-Mar,Mar,1953,0
3,3-Mar,Mar,1953,0
4,4-Mar,Mar,1953,0
5,5-Mar,Mar,1953,0
6,6-Mar,Mar,1953,0
7,7-Mar,Mar,1953,0
8,8-Mar,Mar,1953,0
9,9-Mar,Mar,1953,0
10,10-Mar,Mar,1953,9
11,11-Mar,Mar,1953,0
12,12-Mar,Mar,1953,0
13,13-Mar,Mar,1953,0
14,14-Mar,Mar,1953,0
15,15-Mar,Mar,1953,0
16,16-Mar,Mar,1953,0
17,17-Mar,Mar,1953,0
18,18-Mar,Mar,1953,0
19,19-Mar,Mar,1953,0
20,20-Mar,Mar,1953,0
21,21-Mar,Mar,1953,0
22,22-Mar,Mar,1953,0
23,23-Mar,Mar,1953,0
24,24-Mar,Mar,1953,0
25,25-Mar,Mar,1953,0
26,26-Mar,Mar,1953,0
27,27-Mar,Mar,1953,0
28,28-Mar,Mar,1953,0
29,29-Mar,Mar,1953,0
30,30-Mar,Mar,1953,0
31,31-Mar,Mar,1953,0
1,1-Apr,Apr,1953,0
2,2-Apr,Apr,1953,0
3,3-Apr,Apr,1953,0
4,4-Apr,Apr,1953,0
5,5-Apr,Apr,1953,0
6,6-Apr,Apr,1953,0
7,7-Apr,Apr,1953,0
8,8-Apr,Apr,1953,0
9,9-Apr,Apr,1953,0
10,10-Apr,Apr,1953,0
11,11-Apr,Apr,1953,0
12,12-Apr,Apr,1953,0
13,13-Apr,Apr,1953,0
14,14-Apr,Apr,1953,0
15,15-Apr,Apr,1953,0
16,16-Apr,Apr,1953,0
17,17-Apr,Apr,1953,23
18,18-Apr,Apr,1953,0
19,19-Apr,Apr,1953,0
20,20-Apr,Apr,1953,0
21,21-Apr,Apr,1953,7
22,22-Apr,Apr,1953,29
23,23-Apr,Apr,1953,0
24,24-Apr,Apr,1953,0
25,25-Apr,Apr,1953,0
26,26-Apr,Apr,1953,4
27,27-Apr,Apr,1953,0
28,28-Apr,Apr,1953,0
29,29-Apr,Apr,1953,0
